Fs,50.00
Initialization time,60
mx,my,mz
6765,-322,2787
6735,-302,2740
6650,-312,2607
6525,-347,2565
6470,-297,2480
6387,-297,2442
6302,-307,2415
6222,-327,2367
6157,-297,2300
6082,-262,2272
6052,-307,2267
6012,-222,2182
6002,-185,2125
5957,-155,2097
5912,-45,2050
5877,-35,2032
5877,-5,2027
5817,25,1990
5770,80,2007
5755,90,2032
5817,175,2002
5807,175,1997
5822,185,1997
5892,155,1965
6032,222,1912
6152,210,1875
6287,222,1890
6347,242,1997
6575,272,2027
6725,297,2167
6775,322,2235
6845,377,2287
6905,387,2380
6910,455,2437
6970,412,2512
6970,485,2507
6965,460,2517
6935,475,2550
6960,470,2560
7030,465,2597
7030,465,2670
7077,435,2692
7142,427,2830
7162,347,2925
7207,342,2985
7242,262,3032
7257,227,3010
7302,190,3052
7237,140,3065
7187,45,2967
7177,35,2910
7132,-30,2947
7112,-135,2985
7055,-145,3075
7025,-165,3107
6990,-205,3240
6930,-237,3382
6910,-342,3510
6835,-302,3605
6805,-342,3637
6765,-347,3750
6730,-367,3760
6675,-392,3782
6640,-357,3775
6590,-402,3867
6555,-427,4000
6495,-347,3967
6475,-402,4030
6402,-377,4080
6402,-435,4157
6407,-402,4222
6337,-347,4207
6322,-377,4165
6292,-377,4200
6322,-382,4190
6267,-397,4152
6257,-402,4195
6242,-382,4090
6252,-392,4132
6302,-397,4105
6227,-455,3967
6207,-450,3940
6157,-470,3855
6087,-480,3812
6092,-445,3632
5957,-475,3462
5912,-485,3340
5802,-445,3250
5760,-435,3207
5640,-427,3102
5575,-387,3065
5525,-297,2980
5525,-317,2985
5440,-252,2947
5375,-282,2890
5390,-185,2820
5390,-170,2750
5385,-145,2617
5445,-120,2522
5475,-90,2405
5535,-110,2300
5650,-70,2182
5750,-75,2097
5827,0,2012
5942,-10,1932
5992,40,1947
6052,55,1905
6077,45,1917
6122,5,1942
6117,25,1917
6142,-5,1927
6207,-45,1955
6147,-110,1997
6187,-150,2060
6217,-237,2140
6212,-267,2262
6187,-312,2390
6187,-372,2470
6212,-440,2575
6217,-397,2697
6127,-397,2720
6127,-460,2792
6062,-465,2820
6052,-445,2890
6002,-485,2947
5997,-485,2980
5952,-460,3112
6007,-475,3217
5947,-485,3307
5937,-455,3377
5927,-455,3532
5892,-495,3542
5857,-455,3697
5902,-495,3782
5857,-445,3840
5872,-440,3850
5857,-367,3967
5842,-407,4037
5897,-412,4047
5862,-332,4115
5912,-392,4115
5897,-347,4200
5902,-367,4190
5882,-382,4105
5892,-342,4122
5857,-362,4115
5857,-377,4137
5847,-387,4052
5750,-412,4020
5720,-377,3925
5665,-397,3817
5625,-377,3867
5540,-312,3782
5520,-282,3732
5455,-272,3675
5430,-322,3647
5395,-237,3605
5315,-217,3505
5310,-135,3435
5265,-145,3442
5220,-145,3325
5215,-100,3255
5205,-80,3170
5210,-35,3107
5225,-25,2967
5225,-5,2835
5260,70,2745
5295,20,2640
5325,80,2527
5350,50,2470
5395,135,2347
5440,115,2282
5435,130,2257
5455,75,2277
5525,155,2182
5520,145,2225
5545,100,2167
5545,85,2177
5605,95,2135
5600,90,2172
5640,35,2102
5685,-50,2102
5725,-90,2130
5775,-85,2135
5775,-140,2150
5770,-155,2197
5725,-190,2230
5665,-222,2330
5660,-262,2465
5655,-297,2565
5630,-287,2707
5610,-327,2805
5530,-302,2867
5500,-307,2975
5420,-282,3017
5425,-287,3102
5390,-237,3090
5340,-232,3197
5315,-190,3230
5315,-217,3302
5295,-140,3372
5225,-175,3405
5220,-145,3377
5220,-85,3537
5210,-90,3515
5195,-40,3562
5165,-15,3557
5160,-20,3570
5150,-5,3542
5150,-10,3552
5165,10,3505
5160,40,3547
5155,75,3542
5140,60,3510
5117,30,3547
5092,25,3547
5132,60,3515
5150,65,3527
5155,100,3537
5107,60,3562
5107,70,3595
5155,40,3580
5132,15,3570
5112,15,3527
5180,-25,3532
5175,-10,3547
5160,-30,3505
5185,-65,3442
5210,-60,3415
5155,-85,3362
5185,-105,3345
5175,-120,3292
5210,-110,3282
5190,-120,3307
5190,-60,3255
5225,-95,3330
5245,-160,3340
5260,-120,3410
5245,-100,3467
5235,-130,3425
5275,-115,3515
5195,-75,3665
5250,-90,3702
5250,-75,3787
5235,-95,3770
5245,-100,3845
5225,-25,3817
5250,-30,3860
5200,-45,3845
5210,40,3915
5175,45,3897
5160,90,3897
5220,170,3845
5150,155,3902
5117,155,3897
5160,277,3887
5180,292,3877
5107,342,3807
5140,327,3787
5087,382,3685
5132,412,3600
5145,377,3490
5170,372,3377
5185,382,3240
5180,387,3060
5240,397,2962
5240,382,2900
5215,392,2825
5300,387,2762
5295,347,2725
5275,367,2687
5320,317,2580
5330,247,2495
5385,272,2452
5420,190,2372
5415,140,2320
5425,65,2330
5430,15,2395
5445,-30,2405
5405,-135,2527
5370,-130,2655
5365,-150,2720
5330,-145,2835
5340,-160,2920
5265,-155,3032
5265,-125,3137
5225,-110,3187
5220,-100,3187
5210,-100,3255
5225,-110,3272
5245,-95,3307
5230,-95,3357
5175,-80,3410
5190,-55,3532
5145,-20,3605
5165,-35,3765
5205,35,3920
5175,80,4030
5215,60,4195
5285,120,4292
5300,150,4382
5340,145,4492
5385,190,4590
5440,205,4632
5485,222,4747
5505,237,4760
5585,282,4817
5640,332,4875
5685,352,4897
5730,392,4930
5690,417,4907
5685,427,4880
5640,465,4780
5570,510,4785
5550,520,4647
5490,560,4557
5455,540,4455
5410,560,4370
5365,535,4222
5280,520,4095
5275,530,3940
5220,510,3797
5190,500,3660
5175,455,3575
5175,440,3472
5150,445,3410
5145,382,3362
5140,382,3240
5150,342,3250
5140,382,3192
5170,357,3122
5190,332,3010
5230,332,2937
5230,322,2792
5270,317,2772
5275,342,2687
5290,327,2627
5340,252,2592
5320,317,2575
5285,237,2585
5250,227,2617
5280,185,2670
5280,195,2670
5295,242,2725
5225,205,2762
5255,237,2750
5190,222,2815
5225,237,2815
5160,257,2895
5195,247,2947
5160,242,3047
5140,282,3212
5102,347,3297
5092,287,3457
5117,362,3570
5127,382,3637
5195,387,3750
5195,435,3860
5240,455,3967
5210,500,4047
5230,555,4057
5335,585,4147
5350,585,4302
5420,605,4382
5500,630,4455
5580,590,4535
5595,620,4620
5665,652,4717
5770,630,4785
5877,595,4837
5972,672,4922
6047,635,4955
6122,560,5030
6267,555,5030
6282,530,5025
6322,530,5062
6357,575,5007
6397,585,5045
6312,530,5015
6322,540,5072
6252,510,5035
6152,535,5077
6087,500,5050
5962,480,5007
5792,450,4972
5660,455,4875
5535,435,4785
5455,422,4620
5370,332,4520
5285,297,4392
5220,327,4285
5190,297,4237
5170,267,4222
5160,247,4165
5185,247,4137
5210,287,4137
5205,342,4127
5165,307,4085
5150,352,4000
5195,377,3897
5140,397,3845
5117,435,3732
5165,422,3745
5185,455,3655
5170,480,3680
5215,505,3675
5185,510,3732
5255,585,3722
5235,580,3775
5270,600,3782
5285,635,3787
5310,677,3850
5340,687,3765
5375,677,3765
5350,732,3740
5440,727,3792
5490,772,3855
5550,822,3930
5595,812,4000
5670,832,4080
5680,847,4242
5837,857,4285
5842,865,4412
6042,832,4430
6122,880,4505
6252,847,4600
6277,777,4675
6377,767,4710
6382,752,4705
6525,747,4742
6590,697,4747
6635,667,4765
6685,600,4807
6735,570,4817
6715,515,4807
6765,550,4785
6740,480,4855
6705,440,4897
6665,470,4955
6540,402,4982
6515,407,5025
6480,402,5072
6332,347,5142
6252,347,5105
6127,342,5135
6022,272,5092
5912,237,5045
5837,185,5045
5750,150,4955
5635,100,4880
5630,45,4812
5590,40,4705
5560,45,4717
5555,5,4695
5575,-5,4680
5495,10,4675
5480,5,4610
5435,35,4572
5365,85,4557
5370,110,4557
5325,170,4515
5300,267,4487
5230,292,4487
5275,352,4450
5290,402,4445
5300,475,4440
5385,555,4445
5410,520,4440
5435,595,4402
5530,652,4392
5525,657,4440
5570,717,4430
5610,712,4440
5655,777,4370
5690,817,4307
5760,837,4335
5882,832,4345
5927,870,4280
5932,910,4312
6022,910,4312
6147,920,4377
6222,895,4412
6337,875,4462
6425,837,4505
6535,792,4562
6585,792,4590
6655,707,4647
6755,662,4610
6860,620,4605
6920,560,4582
6950,550,4525
7045,505,4515
7055,455,4497
7117,382,4377
7112,337,4370
7087,287,4407
7097,247,4407
7082,185,4445
6990,210,4530
6980,170,4625
6940,160,4667
6815,205,4747
6700,130,4855
6615,90,4960
6480,90,4935
6392,110,5030
6257,75,5007
6132,35,4987
6077,40,4977
6017,-40,4965
5922,-45,4922
5957,-20,4897
5862,-40,4845
5842,-105,4785
5887,-120,4832
5822,-115,4807
5740,-105,4837
5700,-50,4770
5715,-20,4817
5665,-25,4775
5675,40,4850
5625,110,4812
5585,185,4822
5555,262,4907
5620,252,4917
5700,337,4987
5755,445,4982
5782,435,5002
5897,470,4997
5972,525,5020
6037,520,5025
6122,560,5007
6157,580,4997
6252,550,5007
6337,555,4982
6382,590,4940
6460,630,4875
6595,672,4802
6660,672,4742
6780,677,4742
6835,647,4610
6880,662,4492
6950,595,4397
7055,555,4340
7107,470,4285
7147,382,4255
7192,332,4142
7202,282,4090
7192,175,3962
7197,130,3962
7232,60,3977
7197,5,3940
7137,-75,3850
7077,-125,3760
7000,-170,3770
6965,-257,3830
6920,-237,3812
6845,-292,3892
6845,-282,4010
6730,-292,4047
6655,-352,4090
6560,-317,4165
6495,-347,4152
6397,-387,4200
6397,-342,4185
6307,-392,4195
6267,-407,4217
6272,-357,4217
6242,-412,4132
6267,-377,4147
6297,-367,4115
6342,-450,4072
6297,-445,4042
6267,-435,3945
6197,-427,4062
6117,-382,4105
6142,-372,4255
6062,-322,4407
5962,-322,4572
5912,-200,4647
5847,-105,4752
5822,30,4880
5932,60,4992
5992,175,5040
5992,180,5092
6092,312,5110
6137,352,5092
6127,372,5077
6172,402,5120
6242,422,5100
6252,475,5115
6222,465,5030
6337,475,5082
6430,500,5045
6510,525,4930
6615,565,4870
6725,585,4807
6850,545,4662
6945,520,4525
7025,530,4450
7067,500,4285
7192,392,4132
7232,307,4000
7252,267,3915
7257,165,3825
7252,135,3792
7192,25,3660
7177,-55,3622
7102,-130,3590
7087,-185,3570
7000,-200,3655
6930,-227,3627
6865,-277,3675
6810,-342,3660
6725,-342,3685
6665,-367,3745
6595,-377,3755
6450,-417,3850
6402,-470,3782
6332,-475,3755
6242,-470,3727
6252,-480,3707
6172,-490,3655
6202,-445,3660
6187,-515,3547
6207,-505,3527
6202,-520,3410
6217,-490,3330
6292,-530,3320
6317,-475,3217
6262,-535,3070
6322,-490,3060
6297,-505,3122
6342,-500,3160
6352,-515,3235
6302,-455,3315
6257,-505,3452
6242,-530,3637
6207,-470,3770
6132,-412,3945
6167,-417,4095
6152,-352,4227
6177,-357,4397
6112,-357,4525
6147,-232,4590
6177,-210,4690
6212,-150,4705
6237,-135,4785
6262,-135,4802
6292,-150,4807
6292,-80,4855
6377,-45,4845
6430,-85,4795
6445,-100,4795
6540,-75,4785
6615,-75,4775
6635,-80,4680
6705,-100,4600
6710,-120,4547
6740,-160,4497
6745,-155,4425
6795,-160,4360
6725,-262,4222
6655,-297,4090
6660,-322,4025
6570,-367,3945
6510,-397,3845
6367,-475,3750
6347,-505,3702
6272,-445,3765
6132,-470,3727
6057,-450,3755
5972,-485,3707
5897,-455,3697
5770,-450,3642
5745,-397,3707
5685,-427,3655
5675,-362,3622
5630,-382,3500
5605,-422,3335
5625,-382,3217
5650,-440,3107
5705,-392,2957
5765,-435,2852
5822,-402,2670
5932,-357,2512
5962,-377,2465
6057,-357,2465
6087,-362,2427
6102,-317,2415
6167,-372,2475
6217,-372,2592
6252,-427,2650
6227,-417,2762
6237,-470,2920
6217,-475,3155
6242,-520,3287
6197,-475,3500
6182,-485,3702
6152,-475,3872
6142,-435,3935
6112,-417,4052
6102,-372,4180
6057,-377,4250
6067,-312,4370
6107,-282,4487
6062,-317,4535
6112,-200,4605
6092,-165,4700
6197,-85,4812
6227,-55,4892
6287,-15,4930
6292,75,4930
6382,60,4945
6402,155,4960
6455,140,4965
6545,135,4935
6620,110,4880
6665,45,4822
6690,20,4710
6685,-45,4695
6715,-65,4620
6680,-160,4535
6665,-205,4377
6575,-292,4280
6540,-327,4255
6460,-342,4270
6367,-357,4302
6327,-362,4302
6197,-347,4302
6107,-322,4317
6092,-327,4350
5977,-297,4365
5932,-307,4382
5812,-272,4350
5720,-272,4340
5670,-237,4250
5575,-242,4165
5480,-237,4000
5425,-272,3887
5420,-252,3702
5360,-302,3557
5395,-302,3345
5425,-317,3217
5460,-337,3022
5570,-312,2877
5645,-317,2707
5695,-322,2542
5740,-302,2457
5847,-317,2337
5872,-277,2272
5912,-327,2330
5972,-327,2330
6007,-367,2410
5972,-407,2527
5982,-445,2697
5982,-465,2815
5912,-465,3017
5912,-500,3192
5897,-510,3430
5917,-455,3557
5862,-460,3670
5822,-470,3760
5807,-417,3902
5740,-392,3935
5725,-402,4080
5695,-337,4232
5695,-312,4270
5685,-247,4430
5720,-175,4505
5695,-120,4642
5802,-55,4722
5857,35,4807
5852,85,4960
5982,130,4982
6037,180,4987
6027,210,5020
6132,210,5007
6132,222,5025
6252,232,5015
6242,205,5045
6282,232,5030
6327,210,5040
6347,195,5020
6322,140,4977
6347,180,4972
6367,155,4972
6357,110,4960
6382,65,4945
6337,35,4972
6352,-25,4930
6352,10,4860
6362,-50,4880
6297,20,4870
6187,25,4917
6117,35,4972
5937,70,4972
5807,90,4912
5675,95,4795
5560,105,4680
5430,125,4515
5345,65,4340
5290,80,4212
5190,-10,3987
5210,-15,3802
5220,-25,3642
5215,-40,3472
5265,-150,3362
5275,-120,3230
5325,-175,3222
5350,-222,3150
5475,-227,3102
5435,-272,3042
5490,-337,3052
5550,-342,3150
5605,-372,3212
5665,-412,3325
5675,-392,3447
5675,-417,3617
5755,-377,3782
5755,-382,3920
5760,-347,4095
5822,-297,4285
5877,-242,4382
5857,-170,4520
5857,-195,4582
5867,-110,4685
5902,-65,4717
5867,-30,4807
5892,15,4860
5917,90,4902
5952,105,4997
5997,200,5002
6022,210,4982
6112,282,5030
6222,307,5035
6232,337,5030
6357,317,5015
6435,307,5020
6465,302,4965
6520,312,4972
6590,262,4977
6565,237,4945
6495,165,5007
6347,155,4987
6217,155,5007
6057,105,4992
5907,65,4930
5720,20,4775
5625,10,4642
5520,-95,4505
5495,-155,4350
5445,-195,4122
5460,-272,3930
5505,-322,3745
5515,-322,3590
5570,-342,3387
5590,-412,3272
5675,-435,3175
5690,-412,3010
5750,-422,2925
5807,-440,2920
5912,-417,2920
5937,-455,3032
5972,-460,3102
6017,-485,3240
6062,-480,3335
6047,-480,3557
6042,-450,3697
6102,-455,3935
6082,-397,4100
6152,-292,4255
6162,-282,4412
6167,-205,4610
6122,-180,4727
6177,-70,4780
6127,-45,4892
6177,55,5007
6167,120,5040
6217,227,5062
6237,237,4992
6302,267,5045
6402,342,5025
6470,440,4982
6500,450,4935
6595,505,4860
6675,545,4765
6740,540,4727
6795,560,4732
6835,525,4615
6855,590,4567
6895,605,4525
6920,570,4525
6885,565,4530
6945,530,4582
6875,445,4632
6900,427,4680
6920,402,4722
6855,307,4765
6840,227,4747
6805,232,4775
6785,70,4780
6700,25,4770
6670,-15,4700
6580,-100,4647
6570,-135,4610
6570,-155,4610
6495,-237,4530
6425,-267,4477
6407,-282,4392
6435,-282,4370
6412,-292,4350
6392,-322,4217
6337,-397,4165
6377,-387,4105
6382,-427,4000
6357,-392,3935
6377,-445,3920
6417,-455,3940
6412,-377,3930
6455,-387,3925
6407,-377,3987
6417,-352,4062
6435,-372,4190
6445,-262,4317
6440,-277,4445
6407,-185,4595
6367,-165,4780
6322,-30,4892
6322,0,4940
6287,130,4987
6322,170,5040
6347,277,5082
6327,332,5045
6387,372,5040
6377,445,4992
6392,520,4950
6435,540,4912
6430,590,4897
6510,620,4807
6465,640,4795
6465,667,4722
6470,672,4765
6505,722,4667
6460,712,4662
6545,722,4685
6480,722,4652
6470,757,4605
6465,782,4572
6505,742,4547
6555,782,4567
6525,762,4492
6545,782,4510
6540,797,4510
6575,847,4412
6565,812,4430
6515,802,4412
6505,822,4445
6525,797,4505
6505,767,4610
6490,737,4652
6470,752,4727
6460,707,4802
6435,630,4832
6387,657,4902
6417,580,4912
6430,575,4902
6425,615,4897
6445,635,4880
6470,635,4807
6440,615,4802
6510,672,4802
6510,677,4795
6520,697,4710
6505,727,4732
6575,640,4732
6680,615,4722
6730,595,4717
6795,540,4727
6940,505,4647
6980,392,4577
7050,337,4455
7117,287,4355
7152,232,4190
7162,85,4080
7222,50,3935
7167,15,3902
7142,-60,3812
7087,-65,3770
7067,-160,3745
6995,-175,3750
6955,-205,3732
6965,-247,3830
6870,-222,3882
6790,-242,4015
6750,-252,4110
6710,-267,4180
6655,-247,4340
6595,-292,4345
6525,-272,4360
6470,-307,4412
6417,-277,4455
6322,-287,4440
6292,-332,4450
6257,-327,4462
6247,-282,4445
6237,-312,4430
6252,-302,4435
6172,-337,4520
6122,-247,4615
6142,-180,4752
6177,-120,4892
6092,5,5025
6052,130,5100
5972,257,5057
5952,402,5030
5907,500,4977
5947,615,4922
5922,640,4812
5937,747,4717
5942,762,4657
5952,837,4582
6022,822,4505
6132,905,4455
6197,935,4335
6237,940,4212
6302,925,4175
6352,965,4057
6430,960,3920
6402,970,3825
6440,1020,3765
6475,980,3712
6535,945,3727
6560,905,3760
6625,935,3792
6785,890,3867
6810,817,3962
6850,772,4105
6950,722,4237
6995,677,4292
7045,595,4370
7050,525,4365
7102,460,4430
7072,417,4435
7055,392,4445
7030,382,4477
6980,362,4610
6945,342,4605
6920,352,4727
6780,367,4837
6690,317,4930
6575,297,5015
6475,332,5040
6322,357,5062
6232,307,5105
6102,347,5072
5922,377,5077
5842,307,4997
5750,307,4992
5690,287,4960
5590,277,4860
5540,267,4760
5475,252,4695
5405,287,4625
5345,322,4552
5325,357,4402
5255,417,4255
5230,515,4207
5305,560,4085
5270,630,3892
5350,647,3750
5370,702,3632
5400,707,3505
5430,727,3367
5485,752,3197
5520,737,3080
5510,727,2942
5545,737,2890
5575,722,2820
5645,702,2730
5660,712,2707
5690,682,2697
5720,747,2677
5680,727,2712
5665,747,2745
5630,752,2805
5565,777,2915
5490,722,3005
5500,777,3230
5520,782,3320
5555,822,3467
5615,880,3670
5725,895,3910
5832,875,4105
5947,870,4250
5982,875,4425
6017,822,4525
6127,797,4647
6167,752,4775
6247,737,4765
6307,727,4802
6307,732,4790
6302,727,4785
6277,727,4817
6237,717,4822
6227,722,4807
6137,747,4765
6032,732,4785
5932,732,4732
5842,697,4680
5700,647,4572
5610,630,4577
5490,595,4392
5405,575,4307
5295,565,4185
5260,545,4025
5230,540,3817
5220,515,3690
5215,535,3552
5180,490,3420
5210,480,3330
5215,560,3207
5260,535,3122
5295,540,2995
5325,515,2862
5335,545,2787
5355,495,2635
5375,392,2517
5450,402,2415
5475,362,2347
5490,317,2272
5470,222,2272
5440,222,2240
5435,190,2287
5395,175,2300
5345,120,2415
5300,100,2507
5235,125,2692
5160,155,2835
5132,170,2980
5155,195,3207
5082,227,3367
5092,262,3515
5117,357,3702
5127,362,3840
5175,435,4030
5210,417,4157
5315,427,4275
5360,475,4407
5415,470,4540
5505,480,4605
5550,510,4690
5620,505,4770
5665,470,4795
5710,560,4845
5765,550,4855
5827,525,4807
5765,560,4790
5690,610,4680
5600,657,4572
5510,630,4435
5390,585,4292
5310,580,4020
5225,535,3717
5235,555,3520
5205,485,3292
5245,440,3017
5290,455,2787
5355,485,2650
5420,445,2480
5475,417,2405
5530,412,2410
5555,392,2305
5570,362,2295
5550,332,2252
5515,247,2257
5535,185,2197
5545,175,2197
5590,50,2187
5635,20,2117
5655,-75,2197
5700,-95,2172
5715,-110,2140
5710,-120,2177
5680,-190,2192
5650,-115,2267
5615,-175,2315
5515,-155,2437
5410,-217,2682
5375,-205,2882
5325,-185,3060
5315,-200,3217
5245,-165,3372
5250,-160,3505
5290,-120,3585
5245,-130,3702
5205,-95,3732
5200,-35,3850
5245,-40,3925
5245,-5,3952
5245,40,4000
5240,0,4042
5275,-5,4080
5255,40,4072
5245,85,4100
5250,100,4142
5240,120,4080
5185,155,4080
5220,175,4132
5205,217,4122
5220,242,4110
5150,332,4142
5195,307,4072
5132,352,3882
5180,372,3690
5122,312,3527
5122,342,3400
5175,372,3107
5230,327,2882
5300,372,2650
5365,357,2537
5480,287,2325
5585,282,2210
5660,302,2060
5745,210,1990
5837,200,1980
5847,165,1942
5857,125,1965
5917,35,1955
5872,-50,2007
5852,-145,2102
5832,-262,2245
5827,-257,2320
5807,-307,2357
5782,-307,2442
5770,-352,2560
5750,-372,2627
5735,-367,2677
5715,-352,2835
5640,-387,3010
5605,-377,3212
5515,-367,3350
5545,-332,3617
5500,-292,3825
5520,-322,4010
5540,-232,4207
5570,-185,4350
5595,-217,4412
5635,-160,4497
5705,-125,4547
5725,-135,4562
5685,-160,4530
5680,-200,4520
5670,-217,4382
5670,-257,4297
5640,-272,4222
5580,-272,4122
5530,-242,4122
5495,-262,4057
5450,-210,4030
5345,-210,4025
5330,-160,3972
5290,-130,3892
5275,-130,3867
5210,-115,3702
5180,-115,3527
5185,-100,3377
5205,-130,3145
5315,-175,2937
5415,-180,2750
5465,-165,2475
5610,-185,2385
5735,-185,2282
5797,-227,2245
5897,-210,2160
5937,-200,2177
5972,-195,2240
5972,-262,2282
5952,-342,2432
5942,-382,2612
5912,-455,2772
5932,-455,2957
5937,-490,3137
5922,-445,3260
5907,-450,3382
5867,-495,3495
5812,-460,3595
5852,-465,3702
5817,-422,3775
5792,-397,3882
5695,-322,4005
5740,-302,4137
5765,-282,4280
5745,-237,4440
5822,-217,4515
5897,-165,4605
5922,-150,4700
5977,-135,4822
6022,-95,4817
6142,-55,4832
6177,-25,4780
6162,-80,4760
6157,-145,4705
6097,-217,4572
6042,-272,4455
6027,-302,4392
5982,-352,4265
5872,-357,4100
5812,-392,3935
5670,-392,3877
5690,-382,3787
5615,-347,3670
5565,-337,3605
5535,-327,3532
5475,-307,3442
5415,-312,3345
5385,-292,3287
5415,-282,3107
5375,-282,2967
5445,-307,2815
5525,-257,2592
5655,-282,2532
5715,-292,2362
5817,-237,2262
5952,-242,2220
6022,-185,2155
6032,-247,2197
6057,-277,2230
6092,-277,2330
6022,-312,2352
6042,-362,2410
6047,-347,2537
6007,-397,2677
6067,-417,2767
5992,-450,2910
5982,-445,3112
5942,-445,3277
5927,-485,3452
5897,-460,3612
5807,-402,3825
5802,-367,3977
5797,-342,4047
5782,-307,4157
5775,-297,4327
5807,-237,4435
5872,-210,4572
5937,-150,4680
6002,-130,4727
6077,-110,4765
6092,-95,4865
6177,-15,4832
6222,-20,4870
6287,-85,4845
6337,-75,4832
6317,-110,4747
6367,-190,4637
6327,-257,4540
6277,-267,4377
6187,-332,4280
6082,-357,4180
5982,-382,4100
5852,-387,4052
5797,-377,4042
5675,-357,4085
5640,-342,4110
5530,-312,4015
5500,-222,4025
5475,-267,3945
5440,-262,3925
5420,-282,3745
5415,-257,3495
5445,-297,3265
5495,-362,3037
5540,-302,2805
5670,-302,2570
5782,-262,2457
5872,-312,2315
5922,-292,2230
6027,-262,2287
5982,-272,2300
6007,-327,2380
5987,-347,2485
5957,-402,2645
5927,-480,2792
5882,-480,2990
5907,-490,3150
5907,-450,3222
5787,-435,3340
5745,-455,3425
5700,-417,3515
5640,-372,3612
5645,-352,3722
5555,-307,3887
5485,-317,4000
5475,-247,4157
5530,-175,4275
5545,-140,4420
5570,-100,4540
5550,-15,4690
5590,65,4727
5585,95,4752
5630,95,4747
5630,165,4832
5675,190,4897
5782,237,4922
5847,277,5015
6027,262,5045
6127,217,5057
6267,237,5057
6387,145,5025
6530,105,4917
6620,65,4817
6635,-30,4747
6640,-75,4675
6545,-155,4595
6500,-185,4505
6480,-222,4505
6377,-257,4435
6267,-312,4445
6192,-292,4392
6077,-312,4412
6052,-272,4412
5957,-267,4387
5775,-272,4382
5675,-222,4270
5560,-247,4285
5495,-180,4207
5455,-205,4152
5395,-210,4015
5365,-200,3807
5345,-257,3622
5370,-252,3410
5440,-257,3207
5415,-282,3005
5505,-247,2810
5490,-287,2627
5605,-247,2542
5630,-247,2495
5650,-272,2550
5645,-297,2575
5650,-282,2782
5695,-387,2952
5655,-402,3095
5635,-387,3302
5620,-382,3367
5555,-357,3467
5595,-362,3605
5520,-357,3617
5515,-342,3665
5475,-302,3685
5430,-222,3760
5375,-267,3882
5380,-185,4047
5380,-150,4185
5410,-105,4317
5440,-15,4435
5440,-15,4487
5475,35,4497
5455,55,4610
5520,45,4632
5515,110,4657
5515,85,4717
5540,125,4710
5575,115,4680
5550,70,4705
5555,65,4700
5570,65,4705
5555,55,4662
5530,25,4667
5555,45,4642
5450,80,4657
5530,85,4675
5520,100,4637
5520,180,4642
5430,180,4652
5465,210,4615
5390,297,4572
5350,282,4510
5280,322,4365
5240,307,4207
5190,322,4072
5140,302,3872
5127,242,3680
5082,195,3430
5092,210,3187
5117,180,3090
5140,125,2980
5180,165,2852
5170,145,2820
5225,185,2900
5200,140,2862
5180,125,2962
5185,120,2952
5180,70,2990
5155,75,2967
5165,70,2947
5235,-10,2920
5260,0,2910
5285,-80,2825
5255,-95,2772
5315,-75,2745
5305,-95,2762
5340,-145,2735
5345,-120,2755
5295,-135,2825
5310,-135,2840
5340,-130,2967
5280,-135,3085
