Fs,50.00
Initialization time,60
mx,my,mz
5280,412,3732
5132,460,3775
5037,317,3792
5145,287,3740
5230,397,3855
5112,377,3797
5097,337,3760
5127,455,3860
5067,302,3702
5107,387,3765
5145,357,3872
5122,480,3877
5175,322,3887
5140,377,3807
5140,362,3825
5057,407,3782
5077,387,3740
5062,417,3717
5195,317,3670
5072,357,3787
5180,367,3685
5102,312,3797
5077,362,3697
5107,292,3750
5082,242,3627
5017,397,3782
5150,287,3782
5087,440,3760
5072,312,3712
5165,372,3825
5175,242,3717
5102,422,3697
5145,307,3727
5087,362,3675
5140,317,3660
5132,302,3825
5007,402,3765
5132,232,3660
4992,267,3765
5077,185,3840
5047,372,3727
5117,342,3830
5155,372,3697
5077,347,3835
5122,312,3935
5117,367,3872
5127,287,3882
5037,312,3855
5062,440,3765
5265,342,3915
5205,352,3897
5092,297,3750
5295,362,3897
5180,312,3872
5107,367,3957
5215,262,3987
5067,277,3952
5205,302,3940
5210,362,3952
5160,257,3910
5107,407,3967
5180,307,3867
5087,337,3882
5175,367,4057
5102,387,4072
5190,362,4042
5220,392,3987
5210,387,4095
5112,470,4212
5122,302,4217
5210,242,4147
5230,292,4227
5250,287,4170
5200,287,4280
5345,382,4407
5195,387,4420
5305,362,4292
5330,402,4440
5325,427,4377
5350,402,4420
5495,427,4620
5415,445,4637
5385,377,4765
5525,440,4595
5565,397,4705
5485,397,4667
5570,505,4700
5615,535,4742
5837,422,4850
5685,495,4850
5807,585,4880
5812,515,4827
5887,520,4837
5977,490,4870
6062,565,4892
6042,460,4950
6072,495,4870
6052,445,4935
6252,520,4802
6347,505,4902
6352,672,4870
6247,640,4907
6425,560,4972
6425,560,4940
6545,610,4850
6495,595,4742
6520,657,4802
6550,570,4657
6530,682,4637
6675,630,4615
6750,605,4625
6725,625,4582
6715,610,4582
6815,620,4530
6780,742,4547
6865,630,4525
6830,565,4477
6900,595,4455
6980,662,4340
6960,610,4285
6970,722,4217
7082,570,4170
7040,662,4147
7005,620,4062
7132,570,4015
7112,610,4067
7082,475,3902
7082,732,3867
7132,510,3882
7137,595,3940
7187,625,3930
7242,555,3702
7232,495,3825
7112,460,3760
7182,545,3750
7137,475,3605
7207,535,3575
7262,435,3500
7207,545,3260
7312,440,3297
7137,190,3212
7177,435,3132
7207,435,3122
7162,362,2932
7082,307,2882
7177,180,2820
7162,140,2835
7162,217,2750
7152,195,2730
6980,227,2767
7127,65,2750
7077,130,2597
7082,200,2767
7025,90,2640
7102,95,2655
7097,145,2670
7097,65,2767
7035,65,2612
7045,75,2725
7000,-110,2635
7077,145,2542
7077,85,2475
6940,45,2507
6970,50,2542
6955,-25,2550
6905,25,2570
6970,5,2442
6820,-35,2367
6915,55,2442
6855,-70,2400
6940,20,2342
6845,-20,2347
6825,15,2325
6805,25,2235
6810,-75,2437
6760,15,2225
6775,-95,2215
6650,-160,2240
6695,25,2202
6605,-60,2140
6640,-160,2140
6640,-80,2155
6460,-115,2240
6525,-95,2092
6352,-160,2167
6625,-217,2215
6500,-105,2202
6455,-292,2130
6392,-257,2070
6327,-170,2107
6237,-170,2177
6237,-292,2202
6182,-210,2065
6017,-282,2150
6002,-170,2182
5922,-292,2245
5927,-200,2300
5802,-217,2182
5857,-252,2235
5852,-357,2220
5725,-227,2182
5822,-262,2262
5690,-232,2330
5745,-145,2405
5650,-297,2315
5645,-327,2437
5585,-262,2405
5485,-267,2470
5560,-357,2607
5565,-332,2635
5440,-302,2512
5320,-302,2517
5440,-227,2655
5500,-287,2500
5365,-282,2437
5320,-287,2512
5415,-227,2645
5440,-205,2635
5370,-170,2617
5375,-190,2682
5295,-185,2862
5295,-222,2910
5220,-175,2882
5215,-60,3075
5210,-90,3217
5225,-115,3137
5145,-45,3245
5042,-60,3377
5155,5,3350
5140,-75,3265
5067,-75,3240
5200,45,3292
5127,15,3425
5077,-20,3335
5127,40,3457
5132,40,3435
5102,-20,3505
5062,15,3420
5140,105,3642
5012,130,3600
5170,120,3505
4997,30,3637
5077,35,3612
5092,135,3655
5122,0,3712
5067,130,3840
4992,170,3817
5150,185,3775
5122,95,3745
5215,50,3877
5022,200,3825
5062,140,3855
5077,175,3792
5117,110,3860
5190,145,3825
5067,170,3935
5122,297,3897
5170,140,4100
5122,115,3967
5145,267,3962
5145,257,4080
5235,247,4062
5220,130,4067
5235,327,4170
5210,222,4212
5165,247,4212
5205,352,4222
5175,262,4217
5195,347,4227
5200,267,4265
5230,362,4195
5335,277,4062
5150,292,4250
5165,252,4127
5270,282,4217
5145,312,4147
5235,190,4212
5250,282,4165
5235,252,4142
5210,302,4260
5225,382,4307
5145,327,4212
5160,342,4212
5185,232,4292
5195,322,4227
5230,210,4217
5365,247,4227
5295,367,4227
5245,292,4265
5150,277,4152
5280,185,4127
5270,292,4232
5250,237,4222
5250,242,4185
5265,302,4217
5215,397,4237
5320,342,4260
5122,267,4212
5235,297,4152
5285,327,4180
5285,362,4110
5270,267,4175
5240,277,4260
5350,227,4307
5240,272,4340
5410,210,4497
5340,237,4567
5415,282,4662
5505,272,4657
5520,297,4577
5520,232,4680
5420,287,4752
5460,257,4732
5435,287,4700
5550,332,4695
5465,292,4590
5520,257,4547
5530,252,4710
5445,422,4675
5465,292,4747
5590,317,4780
5455,282,4827
5600,302,4675
5495,327,4747
5600,357,4632
5435,277,4717
5625,337,4700
5520,322,4765
5605,445,4837
5555,397,4785
5585,397,4770
5620,342,4765
5630,377,4722
5520,352,4722
5560,475,4727
5655,392,4785
5520,387,4657
5610,540,4775
5700,455,4695
5700,455,4737
5550,445,4727
5655,422,4732
5650,450,4812
5630,397,4780
5615,485,4860
5655,470,4930
5690,417,4922
5695,550,4887
5782,460,4780
5710,490,4827
5730,440,4747
5952,540,4992
5907,500,4982
5967,505,4860
6102,585,4875
6207,640,4950
6242,605,4880
6192,535,4812
6327,540,4912
6402,630,4912
6412,560,4865
6510,585,4765
6530,475,4832
6615,615,4855
6585,767,4770
6495,600,4610
6600,682,4700
6750,672,4497
6660,762,4492
6675,757,4365
6735,657,4285
6665,817,4327
6930,692,4185
6965,727,4170
6850,657,4207
7030,732,4110
7040,687,4127
7045,570,4080
7025,662,4030
6975,555,4057
7005,737,4090
7055,657,4095
7147,640,4122
7147,630,3982
7035,575,3845
7050,707,3957
7072,652,3925
7040,590,3845
7147,545,3807
7152,635,3770
7172,580,3845
7132,575,3727
7127,565,3670
7212,525,3745
7142,560,3647
7142,590,3605
7137,530,3660
7092,590,3627
7162,480,3575
7117,535,3477
7132,440,3532
7172,620,3372
7192,640,3410
7157,625,3405
7247,702,3277
7132,412,3362
7192,555,3377
7192,540,3292
7152,387,3307
7192,575,3335
7152,525,3240
7257,352,3137
7262,510,3235
7202,277,3085
7137,377,3017
7142,165,2980
7192,185,2957
7040,332,2862
7045,332,2660
6975,210,2627
7102,322,2507
7005,217,2495
7142,205,2602
7060,145,2612
7082,252,2720
7097,205,2682
7132,155,2767
7137,180,2767
7132,205,2735
7122,60,2655
7060,100,2650
6965,135,2592
7067,195,2457
6910,145,2415
6855,5,2400
6910,15,2362
6865,-55,2337
6890,100,2352
6915,5,2500
6955,-60,2480
6815,-45,2427
6755,-85,2442
6825,-65,2305
6760,-70,2337
6760,-60,2395
6585,-90,2305
6700,45,2310
6665,-50,2240
6655,-95,2145
6575,-120,2075
6595,-140,2220
6570,-110,2155
6595,-50,2097
6450,-90,2082
6545,-15,2150
6550,-185,2140
6445,-150,2167
6307,-175,2202
6342,-170,1997
6302,-252,2172
6287,-205,2160
6092,-282,2107
6127,-210,2145
6027,-217,2155
6027,-180,2140
6007,-222,2257
5852,-227,2202
5957,-110,2087
5852,-267,2315
5765,-362,2145
5740,-217,2177
5690,-227,2330
5660,-272,2372
5475,-317,2427
5445,-227,2597
5390,-175,2542
5390,-210,2655
5405,-180,2575
5430,-232,2692
5315,-120,2665
5325,-200,2660
5270,-257,2777
5325,-140,2750
5225,-210,2772
5285,-55,2682
5170,-115,2792
5230,-130,2840
5195,-35,2990
5230,-100,3127
5220,-155,3160
5062,-90,3265
4972,-150,3255
5265,15,3240
5205,-60,3282
5027,35,3392
5107,10,3387
5190,-40,3325
5072,100,3325
4997,165,3367
5102,145,3367
5150,70,3320
5077,55,3462
5117,160,3605
5112,85,3547
5127,190,3647
5122,115,3665
5122,170,3840
5170,205,3807
5047,210,3812
5112,135,3807
5150,35,3792
5097,217,3765
5140,135,3797
5200,165,3792
5117,232,3770
5087,135,3915
5127,145,3860
5087,130,3855
5185,150,3782
5097,242,4020
5087,170,4062
5215,307,4147
5220,217,4302
5270,357,4115
5300,377,4157
5235,200,4190
5210,247,4270
5170,165,4115
5165,287,4190
5077,242,3977
5210,287,4165
5235,180,4072
5280,195,4062
5315,222,3957
5097,205,3967
5205,262,4217
5245,195,4122
5320,312,4090
5240,180,4142
5195,217,4105
5132,367,4127
5165,277,4127
5230,105,4157
5210,242,4165
5195,210,4212
5240,200,4132
5225,312,4052
5190,160,4137
5092,227,4147
5140,262,4195
5255,252,4080
5235,272,4137
5107,135,4142
5225,160,4200
5325,372,4165
5220,180,4190
5165,217,4212
5220,227,4157
5290,267,4142
5185,257,4237
5175,165,4030
5195,282,4180
5160,342,4122
5150,247,4227
5077,195,4137
5107,257,4142
5160,222,4020
5230,277,4010
5145,262,4105
5270,367,4227
5235,247,4297
5280,232,4355
5320,282,4402
5385,392,4365
5445,302,4572
5530,297,4577
5510,372,4505
5550,347,4535
5400,317,4765
5435,242,4567
5590,262,4652
5530,387,4605
5375,282,4625
5515,387,4590
5430,307,4705
5415,272,4615
5485,352,4590
5510,357,4620
5485,292,4807
5660,332,4752
5600,412,4717
5645,307,4860
5600,352,4880
5710,317,4775
5610,372,4822
5665,297,4892
5695,287,4812
5655,317,4875
5630,440,4865
5575,382,4817
5645,382,4790
5655,297,4785
5670,347,4827
5550,342,4902
5675,362,4732
5615,377,4802
5690,485,4812
5605,500,4812
5715,440,4822
5695,545,4845
5827,440,4795
5942,505,4860
5837,500,4945
5982,555,4907
5997,505,4950
6172,550,4950
6157,545,4850
6232,480,4972
6242,600,4917
6367,495,4827
6465,510,4817
6530,485,4822
6450,682,4667
6540,620,4837
6725,687,4700
6685,682,4567
6700,682,4510
6815,490,4530
6940,702,4425
6920,635,4392
6990,595,4297
6900,600,4122
6955,595,4067
6960,717,4000
7097,687,3940
7152,672,3882
7060,667,3660
7112,677,3537
7000,555,3520
7152,500,3420
7162,635,3197
7157,610,3302
7005,630,3245
7107,585,2910
7050,550,2962
7020,585,2862
7045,535,2740
6985,485,2755
7067,510,2707
6935,520,2612
6940,555,2635
6915,372,2522
6965,427,2580
7005,560,2560
6980,545,2575
7020,490,2437
6920,407,2522
6990,530,2490
7015,475,2507
6895,440,2585
7000,427,2457
6935,445,2415
6855,372,2447
6945,377,2410
6895,292,2395
6900,352,2362
6980,357,2315
6875,332,2160
6820,435,2380
6930,332,2310
6850,327,2385
6780,372,2422
6915,200,2310
7010,440,2300
6960,282,2310
6855,302,2300
6855,210,2367
6850,247,2257
6885,252,2320
6790,195,2245
6890,252,2167
6830,232,2215
6795,277,2197
6805,322,2305
6845,242,2240
6665,372,2267
6775,237,2287
6845,337,2282
6870,247,2220
6835,282,2245
6920,272,2347
6960,200,2315
6910,302,2262
6935,247,2257
6865,272,2347
6875,217,2395
6845,257,2305
6895,200,2240
6885,272,2282
6850,185,2230
6735,190,2130
6845,232,2202
6790,242,2210
6790,120,2215
6725,242,2182
6860,165,2125
6865,70,2235
6750,60,2155
6800,130,2277
6730,115,2192
6680,205,2097
6765,175,2097
6635,140,2075
6725,155,1965
6640,125,2070
6590,115,1937
6595,65,2107
6570,120,2075
6705,30,2002
6510,65,1937
6402,40,1947
6387,160,1975
6435,-55,1937
6262,-45,1990
6202,-50,1917
6222,-45,1980
6207,-120,2012
6097,-40,1880
6187,-25,1900
6147,-115,1927
6067,-175,2022
6017,-20,1885
5982,-145,2160
5982,-190,2065
5937,-100,2045
5917,-195,2007
5922,-180,2102
5822,-210,1980
5837,-105,2167
5837,-170,2055
5812,-80,2055
5770,-80,2245
5730,-115,2040
5665,-45,2230
5685,-232,2252
5690,-65,2272
5585,-70,2160
5550,-120,2197
5560,-100,2282
5480,-40,2282
5485,-145,2372
5455,-40,2362
5290,15,2452
5300,-20,2485
5365,15,2500
5235,-10,2410
5290,-55,2507
5290,-65,2495
5285,-25,2782
5280,15,2787
5300,20,2692
5245,15,2830
5250,5,2862
5205,20,2830
5067,-5,2910
5107,10,3070
5190,-5,2840
5240,0,3132
5112,-30,3010
5180,95,2957
5057,60,3052
5102,65,3180
5170,75,3372
5077,125,3410
5037,135,3387
5017,155,3387
5122,125,3292
5097,140,3340
5052,140,3362
4992,175,3387
5150,150,3345
5102,105,3425
5210,180,3345
5175,140,3600
5082,190,3647
5052,105,3680
5140,277,3655
5140,200,3792
5160,165,3787
4997,277,3850
5017,180,3930
5160,242,3915
5127,175,3860
5210,277,4015
5052,267,3887
5235,257,3830
5127,262,3995
5117,210,3872
5117,237,3892
5200,222,3915
5112,292,3940
5107,297,3902
5150,257,3957
5170,332,4042
5185,195,4057
5077,252,4115
5245,397,4020
5160,342,4042
5077,282,3977
5107,282,4147
5150,227,3977
5140,160,4090
5190,445,4037
5165,242,4170
5200,372,4100
5160,342,4100
5047,252,4080
5205,322,4165
5180,190,4030
5127,222,4132
5250,367,4095
5225,267,4110
5175,262,4157
5210,277,4030
5150,257,4057
5265,150,4020
5160,252,4115
5230,205,4052
5145,217,4157
5215,267,4180
5160,322,4195
5200,257,4067
5160,262,4067
5155,337,4132
5132,292,4185
5145,312,4165
5195,332,4207
5255,267,4180
5140,227,4157
5027,282,4142
5225,237,4000
5295,227,4115
5215,252,4207
5210,190,4152
5150,175,4165
5165,237,4122
5150,357,4212
5155,332,4190
5155,222,4110
5305,55,4105
5225,200,4080
5180,407,4165
5220,277,4080
5185,170,4037
5270,287,4105
5245,327,4217
5250,262,4265
5140,175,4122
5235,227,4047
5195,210,4292
5185,217,4175
5185,272,4115
5180,317,4195
5265,222,4242
5215,267,4127
5250,175,4132
5210,337,4190
5260,160,4175
5210,247,4067
5190,165,4195
5190,302,4152
5155,190,4122
5175,322,4195
5112,242,4047
5240,322,4132
5235,252,4057
5330,222,4090
5047,180,4115
5122,302,4115
5150,227,4042
5160,227,4100
5102,210,4047
5190,190,4080
5155,217,3945
5205,120,4080
5175,247,3945
5210,200,4132
5112,237,4142
5210,232,4047
5165,257,4080
5195,337,4152
5122,327,4005
5330,205,4072
5155,257,4137
5150,312,4080
5225,252,4137
5245,362,4085
5180,357,3972
5127,282,4095
5250,302,4062
5225,327,4072
5195,387,4037
5235,267,3995
5145,382,3977
5127,297,4157
5255,262,4080
5160,332,4072
5240,302,4042
5265,402,4010
5210,490,4052
5057,377,3995
5215,475,4025
5092,500,3945
5230,490,4042
5215,540,4010
5230,520,4015
5190,510,4062
5235,575,4020
5320,575,3962
5295,470,3972
5185,590,3945
5285,485,4047
5255,500,4052
5285,500,4152
5265,565,4015
5335,490,4010
5365,652,4110
5345,640,4157
5390,697,4015
5345,672,4147
5440,540,4132
5490,625,4095
5355,605,4242
5455,687,4335
5520,747,4200
5420,667,4280
5525,630,4285
5475,772,4285
5535,712,4217
5690,777,4322
5565,757,4250
5560,812,4175
5530,827,4260
5605,832,4217
5620,772,4237
5730,802,4265
5710,880,4265
5620,857,4265
5700,827,4340
5695,905,4402
5740,970,4355
5817,822,4472
5922,777,4237
5917,767,4377
6017,827,4377
5837,940,4402
5972,870,4387
6017,900,4435
5962,895,4370
6012,910,4377
6082,822,4420
5927,930,4360
6072,910,4360
6092,885,4292
6197,870,4425
6117,880,4340
6142,857,4307
6167,925,4520
6127,782,4515
6152,787,4467
6102,852,4535
6252,832,4365
6162,890,4412
6257,852,4412
6192,905,4497
6307,905,4557
6297,935,4590
6232,787,4520
6267,812,4515
6392,847,4472
6277,767,4492
6307,822,4340
6312,915,4535
6337,817,4615
6327,767,4582
6565,762,4662
6287,797,4605
6515,802,4632
6495,797,4477
6440,772,4747
6570,767,4625
6460,797,4547
6625,777,4535
6580,737,4520
6590,767,4520
6685,762,4675
6615,717,4505
6645,732,4572
6640,777,4577
6650,757,4657
6670,742,4567
6660,702,4690
6735,692,4662
6745,832,4652
6730,772,4652
6635,682,4662
6675,662,4675
6735,600,4467
6685,707,4567
6705,752,4535
6725,560,4675
6735,647,4572
6705,762,4722
6755,570,4652
6795,697,4680
6845,525,4510
6785,630,4722
6620,702,4705
6755,605,4637
6685,620,4652
6740,757,4892
6710,530,4717
6790,535,4717
6745,615,4610
6720,450,4577
6820,540,4642
6745,560,4685
6790,565,4680
6750,520,4652
6805,440,4582
6710,510,4680
6770,475,4657
6805,480,4577
6880,460,4717
6875,545,4710
6835,510,4790
6850,460,4727
6850,520,4637
6885,530,4642
6760,550,4577
6875,440,4540
6830,397,4667
6885,397,4572
6805,387,4705
6845,460,4732
6875,490,4662
6955,407,4605
6885,485,4737
6975,535,4582
7055,440,4700
6945,530,4662
6920,460,4732
6925,387,4562
6985,450,4590
6965,440,4700
6885,465,4505
7045,332,4562
6890,417,4610
6945,282,4620
6995,402,4600
6945,362,4530
6965,377,4647
7005,307,4647
6975,257,4557
6995,170,4547
6985,237,4615
6895,307,4590
6885,155,4600
6800,267,4625
6890,180,4600
6945,180,4610
6985,232,4600
7050,80,4412
6860,105,4535
6875,135,4525
6895,80,4510
6845,55,4497
6935,40,4510
6790,110,4535
6940,30,4462
6965,45,4595
6890,40,4482
6860,55,4430
6955,5,4505
7025,85,4445
6950,100,4430
6895,-50,4547
6740,-100,4397
6865,-30,4345
6885,-110,4387
6860,5,4445
6780,-25,4455
6700,-55,4360
6735,15,4397
6750,-100,4355
6740,-135,4350
6815,-100,4345
6745,-120,4250
6840,-222,4392
6715,-160,4382
6715,-60,4392
6730,-110,4455
6700,-200,4392
6735,-55,4365
6740,-232,4270
6700,-210,4275
6675,-292,4370
6740,-267,4307
6665,-222,4327
6695,-200,4317
6620,-95,4377
6590,-242,4365
6580,-267,4270
6665,-292,4350
6615,-205,4207
6515,-217,4270
6495,-185,4270
6520,-302,4260
6525,-372,4170
6525,-242,4350
6540,-307,4212
6485,-352,4312
6555,-377,4227
6357,-347,4207
6412,-440,4170
6367,-347,4250
6362,-332,4217
6377,-312,4212
6317,-397,4250
6352,-322,4175
6347,-302,4237
6227,-307,4132
6277,-312,4180
6297,-272,4195
6242,-357,4190
6247,-440,4105
6392,-317,4165
6242,-322,4275
6347,-422,4157
6322,-445,4165
6312,-402,4122
6347,-287,4180
6312,-247,4255
6297,-317,4242
6317,-450,4127
6247,-480,4165
6397,-352,4142
6402,-417,4127
6412,-327,4025
6312,-302,3987
6455,-287,4042
6412,-327,4147
6425,-352,4142
6560,-252,4147
6530,-297,4222
6450,-362,4207
6570,-312,4165
6585,-307,4207
6515,-322,4275
6505,-332,4227
6525,-287,4137
6700,-302,4030
6625,-205,4137
6580,-257,4152
6750,-287,4232
6700,-322,4200
6620,-332,4180
6705,-155,4157
6780,-257,4132
6725,-175,4250
6730,-185,4127
6840,-145,4142
6760,-135,4110
6750,-145,4165
6750,-95,4237
6850,-55,4212
6885,-45,4190
6870,-120,4250
6950,-5,4170
6840,-120,4327
6905,-90,4377
6935,-50,4360
6955,115,4302
6885,35,4312
6985,-10,4327
6965,0,4175
7030,120,4360
7025,50,4335
6975,145,4285
7020,282,4297
6970,252,4322
6955,0,4355
6985,120,4365
7010,180,4302
7045,125,4265
6990,165,4335
7067,145,4420
7005,120,4435
7087,175,4402
7000,352,4552
7060,115,4557
6970,190,4497
6965,210,4520
6970,337,4360
7015,372,4420
6995,222,4487
6965,297,4497
6900,347,4402
7025,327,4487
7060,292,4467
7122,317,4505
6980,317,4402
6965,450,4477
6905,297,4482
6935,382,4572
6915,377,4520
6920,357,4567
6935,382,4487
6965,445,4520
7005,387,4450
7035,460,4605
6945,495,4520
7020,505,4595
6885,530,4455
6910,485,4582
6900,427,4445
6890,595,4482
6830,510,4595
6855,585,4535
6860,480,4547
6885,470,4535
6905,495,4567
6940,682,4625
6855,652,4577
6895,605,4572
6845,747,4595
6835,652,4620
6800,687,4625
6755,722,4525
6790,657,4540
6740,717,4667
6780,767,4525
6730,615,4590
6730,712,4525
6745,600,4600
6705,722,4595
6720,727,4552
6705,832,4667
6660,702,4577
6580,865,4540
6540,747,4497
6685,757,4562
6555,787,4590
6595,697,4595
6620,817,4657
6530,777,4530
6600,762,4540
6430,817,4572
6367,757,4710
6445,792,4577
6412,752,4760
6495,812,4667
6425,880,4572
6590,727,4595
6302,842,4680
6485,827,4590
6297,782,4615
6377,842,4582
6272,807,4637
6312,875,4625
6272,842,4535
6292,807,4567
6162,920,4642
6197,837,4680
6277,777,4515
6257,727,4530
6147,910,4540
6212,757,4497
6117,732,4595
6227,837,4340
6167,732,4642
6072,832,4525
6062,865,4440
5982,832,4487
5987,905,4562
5967,652,4392
5922,777,4620
5952,870,4605
5927,772,4595
5817,865,4535
5867,812,4425
5867,747,4657
5897,682,4420
5725,827,4482
5735,787,4615
5745,837,4472
5700,737,4435
5650,812,4505
5775,707,4595
5760,767,4392
5565,742,4467
5610,772,4540
5600,682,4382
5685,652,4377
5695,625,4387
5490,625,4505
5545,600,4260
5475,747,4492
5555,652,4317
5450,647,4312
5550,560,4455
5495,590,4412
5325,560,4387
5390,615,4322
5520,525,4307
5380,550,4317
5530,625,4307
5435,515,4200
5335,510,4302
5315,545,4297
5285,520,4307
5420,475,4207
5230,525,4232
5275,535,4242
5290,402,4212
5310,440,4080
5315,495,4250
5275,470,4217
5380,427,4227
5295,422,4095
5275,445,4157
5275,417,4110
5230,480,4057
5145,327,4242
5295,292,4147
5310,342,4142
5240,307,4110
5230,377,4175
5235,185,4137
5225,247,4090
5140,307,4005
5165,252,4100
5230,205,4015
5087,180,3887
5305,222,4185
5140,125,4047
5102,185,4137
5305,217,4122
5230,115,4072
5320,140,4030
5220,105,3977
5087,80,4100
5127,85,4100
5155,35,4090
5345,130,4265
5190,145,4062
5300,-35,4052
5215,-5,4100
5320,90,4057
5250,-55,4100
5270,155,4015
5240,-70,4152
5285,-45,4152
5350,0,4137
5350,-55,4057
5370,-10,4207
5295,-140,4067
5370,-217,4057
5335,-75,4085
5250,-110,4015
5275,-105,4072
5310,-247,4072
5390,-160,4030
5440,-190,3945
5450,-65,3982
5470,-185,3977
5435,-267,4005
5415,-210,4067
5475,-195,4015
5425,-247,4030
5360,-145,3962
5430,-287,4047
5405,-302,3972
5585,-387,3977
5510,-367,3892
5535,-217,3887
5455,-165,3962
5625,-377,3925
5530,-242,3925
5770,-200,3915
5660,-397,3972
5735,-247,3995
5655,-372,3995
5630,-357,4020
5690,-417,3860
5817,-362,3940
5807,-435,3925
5852,-412,3910
5770,-327,3995
5775,-347,3840
5792,-297,3995
5887,-307,3977
5872,-377,4095
5982,-372,3877
5867,-307,3915
5937,-272,3977
6062,-427,3930
5937,-417,3967
5967,-445,3935
6112,-307,4010
6142,-357,4080
6082,-367,3995
6122,-392,4030
6162,-342,4030
6152,-480,3957
6337,-262,3995
6242,-402,4042
6177,-397,3925
6292,-515,4030
6317,-322,4122
6257,-392,4115
6417,-317,4190
6277,-242,4067
6412,-352,4072
6455,-317,4147
6445,-327,4137
6520,-372,4037
6510,-337,4010
6575,-352,4010
6540,-277,4042
6600,-382,4042
6635,-372,3977
6675,-272,4067
6605,-292,3977
6685,-292,4010
6725,-262,4165
6735,-287,4165
6640,-237,4062
6670,-257,4147
6580,-140,4020
6700,-242,4170
6750,-145,4195
6850,-210,4232
6815,-95,4110
6735,-160,4280
6800,-205,4242
6825,-200,4222
6820,-15,4115
6850,-130,4180
6870,-170,4280
6945,-110,4115
6865,-150,4227
6850,-145,4095
6940,-85,4207
6930,-100,4212
7000,-55,4195
6925,-80,4297
6970,-70,4280
6860,-135,4302
6905,15,4280
6980,-20,4280
6940,75,4302
7000,25,4397
6985,80,4340
6895,50,4450
6950,-25,4360
6950,180,4510
7050,45,4377
6945,70,4377
6970,155,4322
7025,150,4492
7102,200,4425
6965,125,4275
7060,130,4425
6990,190,4297
7045,100,4387
7005,287,4392
7167,302,4482
6955,272,4345
7030,352,4420
7020,317,4345
7020,322,4440
7040,455,4355
7025,372,4355
6990,267,4425
6975,357,4402
7010,347,4455
